day,dataid,airconditioning,rh,Tc,Tw,Td,sWBGT,DI,HI,HUMIDEX
1/10/14,9213,,66.34210526,14.80263158,11.66666667,8.070175439,12.27184844,13.23464912,57.32728947,9.306978143
1/10/14,7062,,66.34210526,14.80263158,11.66666667,8.070175439,12.27184844,13.23464912,57.32728947,9.306978143
1/10/14,8574,,66.34210526,14.80263158,11.66666667,8.070175439,12.27184844,13.23464912,57.32728947,9.306978143
1/11/14,3687,,71.16037736,14.72746331,11.66666667,9.004192872,12.23252478,13.19706499,57.40491509,9.235726426
1/11/14,6377,,71.16037736,14.72746331,11.66666667,9.004192872,12.23252478,13.19706499,57.40491509,9.235726426
1/11/14,7062,,71.16037736,14.72746331,11.66666667,9.004192872,12.23252478,13.19706499,57.40491509,9.235726426
1/11/14,8574,,71.16037736,14.72746331,11.66666667,9.004192872,12.23252478,13.19706499,57.40491509,9.235726426
1/11/14,9213,,71.16037736,14.72746331,11.66666667,9.004192872,12.23252478,13.19706499,57.40491509,9.235726426
1/12/14,3687,,81.69918699,13.45980126,12.22222222,10.15808491,11.52627599,12.84101174,55.39026829,7.973212751
1/12/14,7062,,81.69918699,13.45980126,12.22222222,10.15808491,11.52627599,12.84101174,55.39026829,7.973212751
1/12/14,6377,,81.69918699,13.45980126,12.22222222,10.15808491,11.52627599,12.84101174,55.39026829,7.973212751
1/12/14,9213,,81.69918699,13.45980126,12.22222222,10.15808491,11.52627599,12.84101174,55.39026829,7.973212751
1/12/14,8574,,81.69918699,13.45980126,12.22222222,10.15808491,11.52627599,12.84101174,55.39026829,7.973212751
1/13/14,7062,,34.01315789,17.72592593,8.888888889,-2.046783626,13.88718094,13.30740741,61.59595175,12.19957933
1/13/14,9213,,34.01315789,17.72592593,8.888888889,-2.046783626,13.88718094,13.30740741,61.59595175,12.19957933
1/13/14,3687,,34.01315789,17.72592593,8.888888889,-2.046783626,13.88718094,13.30740741,61.59595175,12.19957933
1/13/14,8574,,34.01315789,17.72592593,8.888888889,-2.046783626,13.88718094,13.30740741,61.59595175,12.19957933
1/13/14,6377,,34.01315789,17.72592593,8.888888889,-2.046783626,13.88718094,13.30740741,61.59595175,12.19957933
1/14/14,3687,,29.41558442,17.98976608,8.888888889,-2.975146199,14.03355352,13.43932749,61.90226931,12.46147164
1/14/14,7062,,29.41558442,17.98976608,8.888888889,-2.975146199,14.03355352,13.43932749,61.90226931,12.46147164
1/14/14,6377,,29.41558442,17.98976608,8.888888889,-2.975146199,14.03355352,13.43932749,61.90226931,12.46147164
1/14/14,9213,,29.41558442,17.98976608,8.888888889,-2.975146199,14.03355352,13.43932749,61.90226931,12.46147164
1/14/14,8574,,29.41558442,17.98976608,8.888888889,-2.975146199,14.03355352,13.43932749,61.90226931,12.46147164
1/15/14,3687,,25.78947368,19.20740741,8.888888889,-3.479532164,14.71471869,14.04814815,64.14277193,13.67810368
1/15/14,9213,,25.78947368,19.20740741,8.888888889,-3.479532164,14.71471869,14.04814815,64.14277193,13.67810368
1/15/14,6377,,25.78947368,19.20740741,8.888888889,-3.479532164,14.71471869,14.04814815,64.14277193,13.67810368
1/15/14,7062,,25.78947368,19.20740741,8.888888889,-3.479532164,14.71471869,14.04814815,64.14277193,13.67810368
1/15/14,8574,,25.78947368,19.20740741,8.888888889,-3.479532164,14.71471869,14.04814815,64.14277193,13.67810368
1/16/14,7062,,21.52631579,18.83633634,8.333333333,-5.526315789,14.50425603,13.58483483,63.20768279,13.30326831
1/16/14,9213,,21.52631579,18.83633634,8.333333333,-5.526315789,14.50425603,13.58483483,63.20768279,13.30326831
1/16/14,3687,,21.52631579,18.83633634,8.333333333,-5.526315789,14.50425603,13.58483483,63.20768279,13.30326831
1/16/14,6377,,21.52631579,18.83633634,8.333333333,-5.526315789,14.50425603,13.58483483,63.20768279,13.30326831
1/16/14,8574,,21.52631579,18.83633634,8.333333333,-5.526315789,14.50425603,13.58483483,63.20768279,13.30326831
1/17/14,9213,,26.62666667,18.34834835,8.888888889,-4.421921922,14.23237414,13.61861862,62.48118306,12.81724723
1/17/14,7062,,26.62666667,18.34834835,8.888888889,-4.421921922,14.23237414,13.61861862,62.48118306,12.81724723
1/17/14,8574,,26.62666667,18.34834835,8.888888889,-4.421921922,14.23237414,13.61861862,62.48118306,12.81724723
1/17/14,3687,,26.62666667,18.34834835,8.888888889,-4.421921922,14.23237414,13.61861862,62.48118306,12.81724723
1/17/14,6377,,26.62666667,18.34834835,8.888888889,-4.421921922,14.23237414,13.61861862,62.48118306,12.81724723
1/18/14,7062,,36.17567568,17.01951952,8.888888889,-2.65993266,13.49067388,12.9542042,60.29890541,11.49187314
1/18/14,3687,,36.17567568,17.01951952,8.888888889,-2.65993266,13.49067388,12.9542042,60.29890541,11.49187314
1/18/14,6377,,36.17567568,17.01951952,8.888888889,-2.65993266,13.49067388,12.9542042,60.29890541,11.49187314
1/18/14,9213,,36.17567568,17.01951952,8.888888889,-2.65993266,13.49067388,12.9542042,60.29890541,11.49187314
1/18/14,8574,,36.17567568,17.01951952,8.888888889,-2.65993266,13.49067388,12.9542042,60.29890541,11.49187314
1/19/14,7062,,38.42105263,16.30591631,8.888888889,0.599415205,13.09639332,12.5974026,58.99150376,10.7858148
1/19/14,6377,,38.42105263,16.30591631,8.888888889,0.599415205,13.09639332,12.5974026,58.99150376,10.7858148
1/19/14,9213,,38.42105263,16.30591631,8.888888889,0.599415205,13.09639332,12.5974026,58.99150376,10.7858148
1/19/14,8574,,38.42105263,16.30591631,8.888888889,0.599415205,13.09639332,12.5974026,58.99150376,10.7858148
1/19/14,3687,,38.42105263,16.30591631,8.888888889,0.599415205,13.09639332,12.5974026,58.99150376,10.7858148
1/20/14,7062,,37.85526316,16.30116959,8.888888889,0.681481481,13.09388459,12.59502924,58.95551316,10.78127931
1/20/14,6377,,37.85526316,16.30116959,8.888888889,0.681481481,13.09388459,12.59502924,58.95551316,10.78127931
1/20/14,8574,,37.85526316,16.30116959,8.888888889,0.681481481,13.09388459,12.59502924,58.95551316,10.78127931
1/20/14,3687,,37.85526316,16.30116959,8.888888889,0.681481481,13.09388459,12.59502924,58.95551316,10.78127931
1/20/14,9213,,37.85526316,16.30116959,8.888888889,0.681481481,13.09388459,12.59502924,58.95551316,10.78127931
1/21/14,7062,,42.32432432,17.48888889,10.55555556,2.337962963,13.76219656,14.02222222,61.51724324,11.9735069
1/21/14,6377,,42.32432432,17.48888889,10.55555556,2.337962963,13.76219656,14.02222222,61.51724324,11.9735069
1/21/14,9213,,42.32432432,17.48888889,10.55555556,2.337962963,13.76219656,14.02222222,61.51724324,11.9735069
1/21/14,3687,,42.32432432,17.48888889,10.55555556,2.337962963,13.76219656,14.02222222,61.51724324,11.9735069
1/21/14,8574,,42.32432432,17.48888889,10.55555556,2.337962963,13.76219656,14.02222222,61.51724324,11.9735069
1/22/14,9213,,73.15841584,15.86908691,13.33333333,10.33553355,12.87605835,14.60121012,59.75923762,10.38332169
1/22/14,3687,,73.15841584,15.86908691,13.33333333,10.33553355,12.87605835,14.60121012,59.75923762,10.38332169
1/22/14,7062,,73.15841584,15.86908691,13.33333333,10.33553355,12.87605835,14.60121012,59.75923762,10.38332169
1/22/14,6377,,73.15841584,15.86908691,13.33333333,10.33553355,12.87605835,14.60121012,59.75923762,10.38332169
1/22/14,8574,,73.15841584,15.86908691,13.33333333,10.33553355,12.87605835,14.60121012,59.75923762,10.38332169
1/23/14,7062,,80.56034483,13.1848659,12.22222222,9.650383142,11.37067911,12.70354406,54.79237069,7.695968825
1/23/14,9213,,80.56034483,13.1848659,12.22222222,9.650383142,11.37067911,12.70354406,54.79237069,7.695968825
1/23/14,3687,,80.56034483,13.1848659,12.22222222,9.650383142,11.37067911,12.70354406,54.79237069,7.695968825
1/23/14,6377,,80.56034483,13.1848659,12.22222222,9.650383142,11.37067911,12.70354406,54.79237069,7.695968825
1/23/14,8574,,80.56034483,13.1848659,12.22222222,9.650383142,11.37067911,12.70354406,54.79237069,7.695968825
1/24/14,7062,,68.31578947,17.07602339,13.88888889,10.98684211,13.55413314,15.48245614,61.92136842,11.59335452
1/24/14,6377,,68.31578947,17.07602339,13.88888889,10.98684211,13.55413314,15.48245614,61.92136842,11.59335452
1/24/14,9213,,68.31578947,17.07602339,13.88888889,10.98684211,13.55413314,15.48245614,61.92136842,11.59335452
1/24/14,3687,,68.31578947,17.07602339,13.88888889,10.98684211,13.55413314,15.48245614,61.92136842,11.59335452
1/24/14,8574,,68.31578947,17.07602339,13.88888889,10.98684211,13.55413314,15.48245614,61.92136842,11.59335452
1/25/14,6377,,66.46067416,18.4082397,14.44444444,11.47940075,14.30188702,16.42634207,64.47196629,12.92799202
